bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zestimate,zipcode,zpid,listing_sub_type.is_FSBA,listing_sub_type.is_bankOwned,datePriceChanged,priceChange,priceReduction,newConstructionType,listing_sub_type.is_newHome,unit,group_type,priceSuffix,providerListingID,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,videoCount
6.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5120674518795510c03dac027c05d0b2-p_e.jpg,False,True,False,False,False,False,False,29.739256,4678.0,-95.405235,sqft,6250.86,1899500.0,1899500.0,11887.0,False,TX,1815 Marshall St,1486801.0,298795000,1885400.0,77098,27820849,,,1717138800000.0,-95000.0,"$95,000 (May 31)",BUILDER_SPEC,True,,,,,Sun. 5-6pm,True,"[{'open_house_end': 1717981200000, 'open_house_start': 1717977600000}]",
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/210d4a769039f34c97bfb38dcccfec1d-p_e.jpg,False,True,False,False,False,False,False,29.795584,2590.0,-95.38246,sqft,4621.716,850000.0,850000.0,5647.0,False,TX,902 W Gardner St,839930.0,298914000,860700.0,77009,27855504,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/799d114e30832e2ba7ac6165a4ccdd69-p_e.jpg,False,True,False,False,False,False,False,29.967833,1535.0,-95.49135,sqft,7148.196,189900.0,189900.0,1758.0,False,TX,4035 Swinden Dr,208756.0,298914000,190200.0,77066,28294991,True,,,,,,,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/928dcdc751e87efac2d4b242245c9364-p_e.jpg,False,True,False,False,False,False,False,29.849424,2296.0,-95.49124,sqft,2700.72,440000.0,440000.0,2949.0,False,TX,6818 Rocinante Ln,389881.0,300275000,430400.0,77092,337096179,True,,,,,,,,,,,,,,
4.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fd274c910a6c5daa46dab6c9043a997c-p_e.jpg,False,True,False,False,False,False,False,29.776468,3727.0,-95.5463,sqft,8799.12,1990000.0,1990000.0,6200.0,False,TX,12327 Pinerock Ln,1226052.0,300395000,1998800.0,77024,28066893,True,,,,,,,,,,,Sun. 2-4pm,True,"[{'open_house_end': 1717974000000, 'open_house_start': 1717966800000}]",
4.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8d4e201232a39201607fb4e96731fcd9-p_e.jpg,False,True,False,False,False,False,False,29.74675,3134.0,-95.39742,sqft,4599.936,1200000.0,1200000.0,6226.0,False,TX,1515 Fairview Ave,1018598.0,300395000,1190400.0,77006,123229061,True,,,,,,,,,,,,,,
4.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4621983cf896acea5c79e2289806c9e9-p_e.jpg,False,True,False,False,False,False,False,29.796234,4537.0,-95.488266,sqft,9125.82,1635000.0,1635000.0,8892.0,False,TX,1421 Glourie Dr,1551354.0,300515000,1638800.0,77055,27949710,True,,,,,,,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/69dbe604da9bf462d88905a750d0e0c0-p_e.jpg,False,True,False,False,False,False,False,29.908827,2326.0,-95.57937,sqft,7540.236,319900.0,319900.0,2269.0,False,TX,10823 Kleberg Place Dr,330570.0,300874000,320200.0,77064,28528403,True,,,,,,,,,,,,,,
0.0,,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/88eeaedb51eb8b53df686d7275efabcc-p_e.jpg,False,True,False,False,False,False,False,29.895382,,-95.285645,acres,3.0,525000.0,525000.0,998.0,False,TX,0 Hermann Rd,,300993000,,77050,2091276163,True,,1717138800000.0,75000.0,,,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/25b741f84a4fe15b2ec17c42d303403e-p_e.jpg,False,True,False,False,False,False,False,29.719473,3508.0,-95.41957,sqft,5000.688,1550000.0,1550000.0,9298.0,False,TX,5820 Lake St,1437527.0,301234000,1605700.0,77005,27832067,True,,,,,,,,,,,,,,
2.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7ba0bbe499213634382471975e192cf4-p_e.jpg,False,True,False,False,False,False,False,29.800358,1560.0,-95.18991,acres,0.2588,259900.0,259900.0,1857.0,False,TX,13238 Whitchurch Way,218973.0,301352000,259800.0,77015,28396658,True,,,,,,,,,,,,,,
1.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/645202f06fa048394229237963a6575d-p_e.jpg,False,True,False,False,False,False,False,29.771915,839.0,-95.60966,acres,1.5184,143000.0,143000.0,818.0,False,TX,700 Thicket Ln APT 106,115058.0,301832000,144100.0,77079,28382691,True,,,,,,,Apt 106,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/20852ad92e9d45db10a432678f4198b2-p_e.jpg,False,True,False,False,False,False,False,29.832842,1938.0,-95.409164,sqft,8698.932,715000.0,715000.0,4260.0,False,TX,4707 Thornton Grove,682545.0,302021000,,77018,28086200,True,,,,,,,,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/fc4b5dd22b32e22dd18cfbd49b874d3f-p_e.jpg,False,True,False,False,False,False,False,29.688602,1140.0,-95.39161,acres,4.9767,152000.0,152000.0,1569.0,False,TX,2120 El Paseo St APT 2614,149672.0,302022000,150300.0,77054,28420035,True,,,,,,,Apt 2614,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/d446ff84a1fa83bb7171209da8e9ae5f-p_e.jpg,False,True,False,False,False,False,False,29.78172,2216.0,-95.4256,sqft,1530.0,469500.0,469500.0,2900.0,False,TX,5729 Kansas St,369000.0,302519000,469400.0,77007,68415338,True,,1714719600000.0,-5000.0,"$5,000 (May 3)",,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b823e864142f5810fc0868644f3846d7-p_e.jpg,False,True,False,False,False,False,False,29.79808,2088.0,-95.42102,sqft,1694.484,460000.0,460000.0,3194.0,False,TX,1248 Hobbs Reach Ln,461523.0,302757000,462400.0,77008,97663383,True,,1715583600000.0,-10000.0,"$10,000 (May 13)",,,,,,,,,,
1.0,1.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/8f1b907747312451a5c093b8c5a7f750-p_e.jpg,False,True,False,False,False,False,False,29.735294,600.0,-95.43701,acres,1.8275,164000.0,164000.0,805.0,False,TX,3224 Timmons Ln APT 135,122679.0,302758000,161000.0,77027,28327070,True,,,,,,,Apt 135,,,,,,,
1.0,1.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/8a29a0f1544d4da4ffad71e278d1165a-p_e.jpg,False,True,False,False,False,False,False,29.792612,480.0,-95.476746,acres,1.3328,117000.0,117000.0,1050.0,False,TX,1311 Antoine Dr APT 159,86960.0,302876000,115700.0,77055,28441941,True,,,,,,,Apt 159,,,,,,,
4.0,4.0,Kingwood,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/96023ffa911043a39ebfc54f212d25c1-p_e.jpg,False,True,False,False,False,False,False,30.073433,3178.0,-95.16322,sqft,8167.5,460000.0,460000.0,2983.0,False,TX,6030 Riverchase Glen Dr,426495.0,303236000,460200.0,77345,121115541,True,,,,,,,,,,,,,,
2.0,1.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/c9b11fc1d25805803acc302361edbbc2-p_e.jpg,False,True,False,False,False,False,False,29.743881,1544.0,-95.387856,,,320000.0,320000.0,2055.0,False,TX,510 Lovett Blvd APT 309,347152.0,303713000,316600.0,77006,97672008,True,,,,,,,Apt 309,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c716857dce2632efb382727e92885318-p_e.jpg,False,True,False,False,False,False,False,29.716103,3823.0,-95.418724,sqft,7300.656,1895000.0,1895000.0,11423.0,False,TX,6136 Kirby Dr,1913037.0,303714000,1954700.0,77005,27830910,True,,1717138800000.0,-100000.0,"$100,000 (May 31)",,,,,,,Sat. 2-4pm,True,"[{'open_house_end': 1717887600000, 'open_house_start': 1717880400000}]",
1.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/653efa2baee652d52788e31c0d363cc8-p_e.jpg,False,True,False,False,False,False,False,29.830746,1168.0,-95.47157,sqft,8759.916,150000.0,150000.0,1900.0,False,TX,5401 Libbey Ln,300898.0,303714000,148700.0,77092,27979849,True,,,,,,,,,,,,,,
5.0,5.0,Kingwood,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ed119d3360fdd86d55d19d72c6a00970-p_e.jpg,False,True,False,False,False,False,False,30.041058,5185.0,-95.141945,acres,0.4711,1070000.0,1070000.0,6318.0,False,TX,6015 Charming Creek Ct,980026.0,303831000,1068400.0,77345,28526444,True,,,,,,,,,,,,,,
2.0,1.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/044f2df1f06ed18a6006a16e5639304b-p_e.jpg,False,True,False,False,False,False,False,29.867958,972.0,-95.63972,sqft,1495.0,142000.0,142000.0,1494.0,False,TX,15336 W Little York Rd #208,136433.0,303832000,141100.0,77084,28377944,True,,,,,,,# 208,,,,,,,
2.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0084a9bbebbd55cacacc702301f8ed6a-p_e.jpg,False,True,False,False,False,False,False,29.811617,2015.0,-95.53504,sqft,7810.308,585000.0,585000.0,2299.0,False,TX,2219 Lexford Ln,525307.0,304016000,584300.0,77080,28143544,True,,,,,,,,,,,,,,
2.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8457517786e1bdba43a6789fad176958-p_e.jpg,False,True,False,False,False,False,False,29.718386,1791.0,-95.617645,sqft,6838.92,260000.0,260000.0,1900.0,False,TX,13103 Bradbridge Ln,249049.0,304016000,259000.0,77082,28336391,True,,,,,,,,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/f372b39823bef04693f1f1fb18717335-p_e.jpg,False,True,False,False,False,False,False,29.848297,1134.0,-95.47517,acres,9.1455,52000.0,52000.0,1400.0,False,TX,5625 Antoine Dr #1402,56599.0,304017000,48800.0,77092,89650666,True,,,,,,,# 1402,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d32f5194c674a299eb50637fef918ec7-p_e.jpg,False,True,False,False,False,False,False,29.795734,1861.0,-95.3883,sqft,6250.0,835000.0,835000.0,4929.0,False,TX,741 E 13th 1/2 St,694039.0,304276000,850100.0,77008,27816029,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1de689fde011c1b0f4166996caa2d98f-p_e.jpg,False,True,False,False,False,False,False,29.787943,2207.0,-95.48464,acres,0.3014,969995.0,969995.0,5880.0,False,TX,7819 Edgeway Dr,782324.0,304276000,981400.0,77055,27935507,True,,1716793200000.0,-5000.0,"$5,000 (May 27)",,,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/40ca073709a25af96f09dcd1706c1d70-p_e.jpg,False,True,False,False,False,False,False,29.604248,1505.0,-95.35333,sqft,5174.928,235000.0,235000.0,1849.0,False,TX,4123 Mineral Haven Dr,211356.0,304666000,232800.0,77048,80569235,True,,,,,,,,,,,,,,
3.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/3358a9c55d39497dbdd7a4340a393f69-p_e.jpg,False,True,False,False,False,False,False,29.742563,1428.0,-95.52487,acres,7.9016,240000.0,240000.0,1250.0,False,TX,2236 S Piney Point Rd APT 103,200018.0,304667000,236600.0,77063,28248706,True,,,,,,,Apt 103,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0b75e78e6397645e0111c96baad21fd6-p_e.jpg,False,True,False,False,False,False,False,29.625048,1842.0,-95.4057,sqft,4207.896,269900.0,269900.0,1982.0,False,TX,11803 Red Hummingbird Dr,280299.0,304816000,270300.0,77047,121101467,True,,,,,,,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/113abaf2a902e31f01d36b4b8268ee8c-p_e.jpg,False,True,False,False,False,False,False,29.84772,1935.0,-95.44521,sqft,2922.876,349900.0,349900.0,2300.0,False,TX,2343 Paul Quinn St,88628.0,305204000,347300.0,77091,337099663,,,,,,BUILDER_SPEC,True,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/e9f16f9d8783ccd33207e1fee9c29596-p_e.jpg,False,True,False,False,False,False,False,29.729797,2444.0,-95.46711,sqft,1508.0,470000.0,470000.0,3699.0,False,TX,5204 Sagecircle St N,439001.0,305324000,468400.0,77056,28525622,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/66bc8eb87ce218ada1ccdbaa5dff42d3-p_e.jpg,False,True,False,False,False,False,False,29.867435,1076.0,-95.280655,sqft,7593.0,240900.0,240900.0,1694.0,False,TX,8014 Alpine Bearberry Dr,,305682000,239600.0,77016,348182157,,,,,,BUILDER_SPEC,True,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/141de737ab5f47b04666658186148556-p_e.jpg,False,True,False,False,False,False,False,29.747728,2580.0,-95.64146,sqft,2660.0,499900.0,499900.0,2999.0,False,TX,2019 Spring Cedar Ln,415653.0,305801000,500400.0,77077,80554338,True,,,,,,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2ad307f35313b1926ad08daa91989768-p_e.jpg,False,True,False,False,False,False,False,29.736567,1961.0,-95.48171,sqft,1544.0,499900.0,499900.0,2850.0,False,TX,5906 Val Verde St,645912.0,306279000,,77057,27916844,,,,,,BUILDER_SPEC,True,,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/c5e03b98a912a23e41728752b52bbd3f-p_e.jpg,False,True,False,False,False,False,False,29.66363,1501.0,-95.26216,acres,4.3143,219800.0,219800.0,1928.0,False,TX,8705 Bryam St #1803,202270.0,306426000,220100.0,77061,329228328,True,,,,,,,# 1803,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/f86c8ff8ca36eedf5bff153e0f7efc7f-p_e.jpg,False,True,False,False,False,False,False,29.7094,1658.0,-95.61247,sqft,2524.0,201000.0,201000.0,,False,TX,6355 S Briar Bayou Dr UNIT 6355,,306426000,,77072,351332119,True,,,,,,,Unit 6355,,,,,,,
4.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b096a321e17624e77b1b4380fb282c04-p_e.jpg,False,True,False,False,False,False,False,29.592772,3714.0,-95.135185,sqft,9962.172,709000.0,709000.0,3955.0,False,TX,14122 Lofty Mountain Trl,647498.0,306826000,708100.0,77062,28500423,True,,,,,,,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8fecca7b6c17f05f7a1ddc3350ad213f-p_e.jpg,False,True,False,False,False,False,False,29.829132,2538.0,-95.40439,sqft,2500.344,575000.0,575000.0,3399.0,False,TX,403 Fenn St,227831.0,306826000,575000.0,77018,118390227,,,,,,BUILDER_SPEC,True,,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/b6f2029c59957fab4d0df95d65ac6655-p_e.jpg,False,True,False,False,False,False,False,29.768452,1038.0,-95.411026,acres,0.4330119375573921,270000.0,270000.0,1464.0,False,TX,4900 Floyd St UNIT 5,278686.0,306827000,266500.0,77007,28490930,True,,,,,,,Unit 5,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/fb31431d2319184de361a2c29171bfd4-p_e.jpg,False,True,False,False,False,False,False,29.729702,1224.0,-95.4886,acres,4.9812,185000.0,185000.0,993.0,False,TX,6111 Beverly Hill St #29,139000.0,306946000,183300.0,77057,28273837,True,,,,,,,# 29,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/132babbc68e0abb6b7f82c320a8f7b76-p_e.jpg,False,True,False,False,False,False,False,29.633562,1511.0,-95.42061,sqft,7871.292,230000.0,230000.0,1650.0,False,TX,2926 Knotty Oaks Trl,203040.0,307066000,230600.0,77045,28055765,True,,,,,,,,,,,,,,
4.0,4.0,Kingwood,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4fb602868e86e6a9dbbd6af908182728-p_e.jpg,False,True,False,False,False,False,False,30.035456,3900.0,-95.20155,acres,0.25029999999999997,819000.0,819000.0,4535.0,False,TX,3338 S Cotswold Manor Dr,626773.0,307426000,816700.0,77339,161085333,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e7109b94d083f64262197d9b993ebb2f-p_e.jpg,False,True,False,False,False,False,False,29.843868,2444.0,-95.67832,sqft,9138.888,317500.0,317500.0,2250.0,False,TX,18118 Heaton Dr,288969.0,307426000,320200.0,77084,28256402,True,,1714633200000.0,-7499.0,"$7,499 (May 2)",,,,,,,,,,
2.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/0f02617bc6d63a7d48d17fb1f2300035-p_e.jpg,False,True,False,False,False,False,False,29.79189,,-95.32415,sqft,6900.0,389900.0,389900.0,1849.0,False,TX,4515 Salina St,207335.0,307666000,224800.0,77026,27742023,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/74a37f33c01cdad449e5fbc0583ad9a1-p_e.jpg,False,True,False,False,False,False,False,29.682247,3048.0,-95.6482,sqft,9994.0,359000.0,359000.0,2299.0,False,TX,8826 Hydethorpe Dr,372332.0,309029000,361800.0,77083,27589624,True,,,,,,,,,,,,,,
4.0,5.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2f5a5c372f157eaa4ee474b754b092f8-p_e.jpg,False,True,False,False,False,False,False,29.607464,3029.0,-95.13554,sqft,7296.3,420000.0,420000.0,2999.0,False,TX,3106 Long Bough Ct,427276.0,309148000,419200.0,77059,28539995,True,,,,,,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/873624fcba3d25131d2c2683bfb683ec-p_e.jpg,False,True,False,False,False,False,False,29.668707,1985.0,-95.42559,sqft,1947.132,450500.0,450500.0,2800.0,False,TX,2818 Grand Fountains Dr #C,408313.0,309507000,448300.0,77054,337096757,True,,1716361200000.0,-23000.0,"$23,000 (May 22)",,,# C,,,,,,,
5.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a0aa8dac445d859ae787d726d0ddc6be-p_e.jpg,False,True,False,False,False,False,False,29.741632,4440.0,-95.62775,sqft,7230.96,1550000.0,1550000.0,7636.0,False,TX,13607 Milan Meadow Ct,1156159.0,309626000,1545600.0,77077,123239778,True,,,,,,,,,,,,,,
2.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/34a0eb50c24eea93577d8e4254ee5261-p_e.jpg,False,True,False,False,False,False,False,29.671585,1125.0,-95.347084,sqft,6364.116,209000.0,209000.0,1450.0,False,TX,5026 Ridgeway Dr,104308.0,309745000,206300.0,77033,27975050,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/72c001a53d0f19f772e5e991dd7da182-p_e.jpg,False,True,False,False,False,False,False,29.812456,2366.0,-95.70864,sqft,4726.26,306000.0,306000.0,2168.0,False,TX,19406 Hillside Springs Cir,302535.0,309866000,307500.0,77084,84040946,True,,,,,,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/146765f684d24aa5030f93d542d7b4b8-p_e.jpg,False,True,False,False,False,False,False,29.723936,2963.0,-95.381966,sqft,7000.092,1375000.0,1375000.0,9011.0,False,TX,5301 Jackson St,870000.0,309866000,1363500.0,77004,89642942,True,,,,,,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e046decf54e4017ff1aff374a34a4dc4-p_e.jpg,False,True,False,False,False,False,False,29.734518,1958.0,-95.596405,sqft,1833.876,399000.0,399000.0,2790.0,False,TX,12220 Oxford Crescent Cir,353483.0,310583000,396900.0,77082,126294491,True,,,,,,,,,,,,,,
5.0,6.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6b3b8a04963ee854a520bb669af937d2-p_e.jpg,False,True,False,False,False,False,False,29.771584,4352.0,-95.47788,acres,0.2528,1870000.0,1870000.0,8063.0,False,TX,5614 Indian Cir,1102344.0,310821000,1848900.0,77056,28183224,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/712e017e162c275024733737cbfd6e45-p_e.jpg,False,True,False,False,False,False,False,29.95129,2034.0,-95.59558,acres,0.4224,320000.0,320000.0,2450.0,False,TX,12118 Marcia Dr,290668.0,311407000,319500.0,77065,28106692,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b41f8cf07cf57297bafa2de01bca025b-p_e.jpg,False,True,False,False,False,False,False,29.808634,2697.0,-95.394714,sqft,3001.284,850000.0,850000.0,4532.0,False,TX,2407 Arlington St,753721.0,312362000,853900.0,77008,125462379,True,,,,,,,,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/66787d5f6a5c6d67f171c8beb2ecd660-p_e.jpg,False,True,False,False,False,False,False,29.747898,1245.0,-95.48306,acres,1.4882,220000.0,220000.0,1328.0,False,TX,1818 Augusta Dr APT 23,156549.0,312600000,219200.0,77057,28347901,True,,1710313200000.0,-10000.0,"$10,000 (Mar 13)",,,Apt 23,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/38f96cb4895a08e7d611e2a2285bc0a1-p_e.jpg,False,True,False,False,False,False,False,29.926609,1368.0,-95.35272,sqft,7801.596,285000.0,285000.0,1870.0,False,TX,2122 Melissa St,231109.0,312721000,284200.0,77039,84050260,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/93424fdbefa5141e46c077e699655e82-p_e.jpg,False,True,False,False,False,False,False,29.663465,1676.0,-95.47112,sqft,8581.32,370000.0,370000.0,2100.0,False,TX,5143 W Bellfort St,406341.0,312960000,369500.0,77035,28008148,True,,,,,,,,,,,Sat. 11am-2pm,True,"[{'open_house_end': 1717880400000, 'open_house_start': 1717869600000}]",
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/93782a3ff66f20af65de72814d7a4fd2-p_e.jpg,False,True,False,False,False,False,False,29.765022,3088.0,-95.545715,acres,0.2571166207529844,1188000.0,1188000.0,7163.0,False,TX,423 Tealmeadow Ct,1066232.0,313337000,1202400.0,77024,28364767,True,,,,,,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/5e465e080ce8a0839b92a99894ce97c1-p_e.jpg,False,True,False,False,False,False,False,29.737822,3082.0,-95.4501,sqft,2196.0,944900.0,944900.0,5943.0,False,TX,3005 Mid Ln,872582.0,314174000,939700.0,77027,80592680,True,,1716274800000.0,-20000.0,"$20,000 (May 21)",,,,,,,,,,
6.0,5.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/dc1da982dd73e1892d871dea730aaa7a-p_e.jpg,False,True,False,False,False,False,False,29.74059,5384.0,-95.4401,sqft,6510.0,2895000.0,2895000.0,16988.0,False,TX,2702 Westgrove Ln,748075.0,315128000,2845500.0,77027,27934596,,,1717138800000.0,20000.0,,BUILDER_SPEC,True,,,,,,,,
